t,pressure_pa,altitude_m,filled
867.0,100841.5,40.331603,0
868.0,100841.5,40.331603,0
869.0,100841.5,40.331603,0
870.0,100840.75,40.394287,0
871.0,100841.0,40.373392,0
872.0,100840.75,40.394287,0
873.0,100839.5,40.49876,0
874.0,100832.25,41.104725,0
875.0,100822.0,41.961496,0
876.0,100810.75,42.901935,0
877.0,100797.25,44.030573,0
878.0,100782.5,45.263856,0
879.0,100766.5,46.601819,0
880.0,100751.0,47.898135,0
881.0,100737.5,49.027315,0
882.0,100728.25,49.801084,0
883.0,100720.5,50.449421,0
884.0,100715.75,50.846809,0
885.0,100712.25,51.13963,0
886.0,100709.25,51.390627,0
887.0,100706.5,51.620713,0
888.0,100705.5,51.704381,0
889.0,100704.0,51.829886,0
890.0,100703.5,51.871721,0
891.0,100703.25,51.892639,0
892.0,100703.25,51.892639,0
893.0,100702.75,51.934474,0
894.0,100702.75,51.934474,0
895.0,100702.0,51.997227,0
896.0,100699.0,52.248245,0
897.0,100693.75,52.68754,0
898.0,100686.5,53.294215,0
899.0,100680.5,53.796319,0
900.0,100675.5,54.214757,0
901.0,100671.25,54.570442,0
902.0,100668.75,54.779674,0
903.0,100668.0,54.842445,0
904.0,100668.0,54.842445,0
905.0,100667.5,54.884292,0
906.0,100666.5,54.967987,0
907.0,100666.0,55.009835,0
908.0,100665.75,55.030759,0
909.0,100666.5,54.967987,0
910.0,100665.25,55.072607,0
911.0,100664.0,55.177228,0
912.0,100663.0,55.260925,0
913.0,100656.75,55.784049,0
914.0,100649.0,56.432758,0
915.0,100638.5,57.31172,0
916.0,100629.0,58.107035,0
917.0,100620.5,58.818685,0
918.0,100614.5,59.321054,0
919.0,100609.25,59.760648,0
920.0,100605.25,60.095589,0
921.0,100602.5,60.325867,0
922.0,100601.0,60.451476,0
923.0,100599.5,60.577085,0
924.0,100598.75,60.639891,0
925.0,100598.75,60.639891,0
926.0,100598.0,60.702697,0
927.0,100597.75,60.723632,0
928.0,100598.0,60.702697,0
929.0,100597.25,60.765503,0
930.0,100597.5,60.744568,0
931.0,100597.25,60.765503,0
932.0,100602.5,60.325867,0
933.0,100612.75,59.467584,0
934.0,100625.5,58.400061,0
935.0,100641.0,57.102437,0
936.0,100657.75,55.700347,0
937.0,100675.0,54.256601,0
938.0,100693.75,52.68754,0
939.0,100712.5,51.118714,0
940.0,100731.0,49.571039,0
941.0,100750.5,47.939954,0
942.0,100771.0,46.225499,0
943.0,100790.0,44.636745,0
944.0,100808.5,43.090033,0
945.0,100828.25,41.439066,0
946.0,100847.5,39.830149,0
947.0,100864.0,38.451275,0
948.0,100877.25,37.344129,0
949.0,100886.25,36.592173,0
950.0,100892.25,36.090899,0
951.0,100896.25,35.75673,0
952.0,100900.5,35.401686,0
953.0,100903.75,35.130191,0
954.0,100905.75,34.96312,0
955.0,100906.5,34.90047,0
956.0,100907.75,34.796053,0
957.0,100909.75,34.628987,0
958.0,100910.0,34.608104,0
959.0,100912.0,34.441042,0
960.0,100912.0,34.441042,0
961.0,100911.5,34.482808,0
962.0,100908.5,34.733403,0
963.0,100900.75,35.380802,0
964.0,100891.25,36.174443,0
965.0,100880.75,37.051695,0
966.0,100871.0,37.866353,0
967.0,100863.25,38.513947,0
968.0,100857.75,38.973554,0
969.0,100854.5,39.24515,0
970.0,100851.5,39.49586,0
971.0,100848.25,39.767469,0
972.0,100846.75,39.892829,0
973.0,100846.75,39.892829,0
974.0,100845.25,40.018191,0
975.0,100845.0,40.039085,0
976.0,100844.0,40.122661,0
977.0,100844.0,40.122661,0
978.0,100843.5,40.164449,0
979.0,100842.75,40.227131,0
980.0,100840.25,40.436076,0
981.0,100833.25,41.021142,0
982.0,100824.0,41.794316,0
983.0,100812.25,42.776538,0
984.0,100799.25,43.86336,0
985.0,100785.25,45.033911,0
986.0,100770.25,46.288218,0
987.0,100753.5,47.68904,0
988.0,100736.0,49.152787,0
989.0,100718.0,50.65857,0
990.0,100699.75,52.18549,0
991.0,100679.5,53.880005,0
992.0,100661.25,55.407397,0
993.0,100646.5,56.642028,0
994.0,100634.0,57.688441,0
995.0,100625.75,58.379131,0
996.0,100619.25,58.923343,0
997.0,100614.5,59.321054,0
998.0,100610.75,59.635048,0
999.0,100608.0,59.865316,0
1000.0,100605.75,60.053721,0
1001.0,100603.75,60.221195,0
1002.0,100603.0,60.283998,0
1003.0,100602.0,60.367736,0
1004.0,100601.75,60.388671,0
1005.0,100601.25,60.430541,0
1006.0,100600.75,60.47241,0
1007.0,100600.75,60.47241,0
1008.0,100600.75,60.47241,0
1009.0,100602.25,60.346802,0
1010.0,100609.0,59.781582,0
1011.0,100619.0,58.944275,0
1012.0,100633.0,57.772158,0
1013.0,100648.75,56.453685,0
1014.0,100662.5,55.302774,0
1015.0,100673.25,54.403059,0
1016.0,100681.5,53.712633,0
1017.0,100687.75,53.189614,0
1018.0,100693.25,52.729378,0
1019.0,100697.25,52.394674,0
1020.0,100700.5,52.122735,0
1021.0,100701.75,52.018145,0
1022.0,100703.25,51.892639,0
1023.0,100704.75,51.767133,0
1024.0,100705.0,51.746216,0
1025.0,100707.0,51.578879,0
1026.0,100707.75,51.516128,0
1027.0,100708.25,51.474294,0
1028.0,100708.5,51.453377,0
1029.0,100708.5,51.453377,0
1030.0,100707.75,51.516128,0
1031.0,100706.75,51.599796,0
1032.0,100707.5,51.537045,0
1033.0,100707.75,51.516128,0
1034.0,100710.0,51.327877,0
1035.0,100716.75,50.763147,0
1036.0,100727.5,49.863824,0
1037.0,100739.25,48.880933,0
1038.0,100753.25,47.70995,0
1039.0,100769.25,46.371844,0
1040.0,100785.5,45.013007,0
1041.0,100801.75,43.654347,0
1042.0,100820.25,42.107781,0
1043.0,100839.25,40.519655,0
1044.0,100857.25,39.015338,0
1045.0,100871.5,37.824574,0
1046.0,100882.75,36.884594,0
1047.0,100890.75,36.216215,0
1048.0,100897.0,35.694074,0
1049.0,100901.25,35.339033,0
1050.0,100904.5,35.067539,0
1051.0,100906.75,34.879586,0
1052.0,100908.25,34.754286,0
1053.0,100909.25,34.670753,0
1054.0,100911.25,34.50369,0
1055.0,100913.0,34.357512,0
1056.0,100913.0,34.357512,0
1057.0,100913.75,34.294865,0
1058.0,100914.5,34.232218,0
1059.0,100915.0,34.190454,0
1060.0,100914.75,34.211336,0
1061.0,100914.25,34.253101,0
1062.0,100914.75,34.211336,0
1063.0,100915.0,34.190454,0
1064.0,100915.5,34.14869,0
1065.0,100916.25,34.086044,0
1066.0,100916.25,34.086044,0
1067.0,100916.0,34.106926,0
1068.0,100913.75,34.294865,0
1069.0,100907.0,34.858703,0
1070.0,100898.25,35.589649,0
1071.0,100886.5,36.571286,0
1072.0,100872.25,37.761906,0
1073.0,100859.25,38.848205,0
1074.0,100848.0,39.788362,0
1075.0,100839.0,40.540549,0
1076.0,100832.0,41.125621,0
1077.0,100827.5,41.501757,0
1078.0,100824.25,41.773418,0
1079.0,100821.25,42.024189,0
1080.0,100819.0,42.212271,0
1081.0,100816.25,42.442154,0
1082.0,100814.75,42.567547,0
1083.0,100814.5,42.588446,0
1084.0,100814.0,42.630244,0
1085.0,100813.5,42.672042,0
1086.0,100812.5,42.755639,0
1087.0,100811.75,42.818337,0
1088.0,100809.25,43.027333,0
1089.0,100804.0,43.466239,0
1090.0,100796.0,44.135083,0
1091.0,100785.25,45.033911,0
1092.0,100775.25,45.870099,0
1093.0,100767.0,46.560005,0
1094.0,100760.25,47.124507,0
1095.0,100756.0,47.47995,0
1096.0,100753.25,47.70995,0
1097.0,100750.5,47.939954,0
1098.0,100748.75,48.086323,0
1099.0,100747.75,48.169963,0
1100.0,100746.25,48.295425,0
1101.0,100744.25,48.46271,0
1102.0,100745.0,48.399977,0
1103.0,100744.5,48.441799,0
1104.0,100744.25,48.46271,0
1105.0,100744.25,48.46271,0
1106.0,100743.75,48.504531,0
1107.0,100740.25,48.797287,0
1108.0,100735.0,49.236436,0
1109.0,100729.75,49.675604,0
1110.0,100724.75,50.093876,0
1111.0,100720.75,50.428506,0
1112.0,100718.25,50.637655,0
1113.0,100717.0,50.742231,0
1114.0,100715.25,50.88864,0
1115.0,100714.5,50.951387,0
1116.0,100713.5,51.03505,0
1117.0,100712.75,51.097798,0
1118.0,100712.75,51.097798,0
1119.0,100712.25,51.13963,0
1120.0,100712.0,51.160547,0
1121.0,100710.25,51.306961,0
1122.0,100710.5,51.286044,0
1123.0,100709.75,51.348794,0
1124.0,100710.0,51.327877,0
1125.0,100710.0,51.327877,0
1126.0,100709.0,51.411544,0
1127.0,100708.75,51.43246,0
1128.0,100704.75,51.767133,0
1129.0,100698.0,52.331918,0
1130.0,100691.5,52.875814,0
1131.0,100685.75,53.356977,0
1132.0,100682.5,53.628948,0
1133.0,100680.5,53.796319,0
1134.0,100678.5,53.963692,0
1135.0,100677.75,54.026457,0
1136.0,100677.25,54.068301,0
1137.0,100675.75,54.193834,0
1138.0,100675.25,54.235679,0
1139.0,100675.5,54.214757,0
1140.0,100672.5227,54.463925,1
1141.0,100669.5455,54.7131,1
1142.0,100666.5682,54.962281,1
1143.0,100663.5909,55.211467,1
1144.0,100660.6136,55.46066,1
1145.0,100657.6364,55.709859,1
1146.0,100654.6591,55.959063,1
1147.0,100651.6818,56.208274,1
1148.0,100648.7045,56.45749,1
1149.0,100645.7273,56.706713,1
1150.0,100642.75,56.955941,0
1151.0,100641.5,57.060581,0
1152.0,100640.5,57.144293,0
1153.0,100639.0,57.269863,0
1154.0,100638.5,57.31172,0
1155.0,100638.5,57.31172,0
1156.0,100638.0,57.353577,0
1157.0,100637.75,57.374506,0
1158.0,100637.25,57.416363,0
1159.0,100637.0,57.437292,0
1160.0,100635.0,57.604724,0
1161.0,100629.75,58.044245,0
1162.0,100623.25,58.58844,0
1163.0,100617.0,59.111731,0
1164.0,100612.0,59.530382,0
1165.0,100609.0,59.781582,0
1166.0,100607.25,59.928117,0
1167.0,100605.75,60.053721,0
1168.0,100604.25,60.179326,0
1169.0,100604.0,60.20026,0
1170.0,100603.25,60.263064,0
1171.0,100602.0,60.367736,0
1172.0,100601.75,60.388671,0
1173.0,100602.5,60.325867,0
1174.0,100602.25,60.346802,0
1175.0,100602.0,60.367736,0
1176.0,100603.0,60.283998,0
1177.0,100604.0,60.20026,0
1178.0,100608.0,59.865316,0
1179.0,100616.25,59.174527,0
1180.0,100626.5,58.316339,0
1181.0,100640.5,57.144293,0
1182.0,100657.0,55.763123,0
1183.0,100675.75,54.193834,0
1184.0,100692.5,52.792136,0
1185.0,100704.5,51.788051,0
1186.0,100715.0,50.909556,0
1187.0,100722.25,50.303019,0
1188.0,100728.25,49.801084,0
1189.0,100733.0,49.403736,0
1190.0,100736.25,49.131875,0
1191.0,100738.5,48.943668,0
1192.0,100740.0,48.818198,0
1193.0,100741.5,48.69273,0
1194.0,100743.0,48.567264,0
1195.0,100744.0,48.48362,0
1196.0,100744.75,48.420888,0
1197.0,100744.75,48.420888,0
1198.0,100745.75,48.337246,0
1199.0,100749.0,48.065413,0
1200.0,100754.75,47.584495,0
1201.0,100764.0,46.810891,0
1202.0,100777.25,45.702856,0
1203.0,100791.75,44.490424,0
1204.0,100807.5,43.173633,0
1205.0,100824.75,41.731624,0
1206.0,100843.25,40.185343,0
1207.0,100860.5,38.743748,0
1208.0,100875.5,37.490349,0
1209.0,100886.5,36.571286,0
1210.0,100894.5,35.902927,0
1211.0,100899.5,35.485225,0
1212.0,100904.0,35.109307,0
1213.0,100908.0,34.775169,0
1214.0,100911.25,34.50369,0
1215.0,100913.25,34.33663,0
1216.0,100914.75,34.211336,0
1217.0,100915.75,34.127808,0
1218.0,100916.75,34.04428,0
1219.0,100916.0,34.106926,0
1220.0,100916.75,34.04428,0
1221.0,100916.5,34.065162,0
1222.0,100916.0,34.106926,0
1223.0,100916.75,34.04428,0
1224.0,100918.0,33.939872,0
1225.0,100918.5,33.898109,0
1226.0,100916.75,34.04428,0
1227.0,100910.75,34.545456,0
1228.0,100900.75,35.380802,0
1229.0,100889.5,36.320646,0
1230.0,100875.75,37.46946,0
1231.0,100862.5,38.576619,0
1232.0,100851.5,39.49586,0
1233.0,100842.5,40.248026,0
1234.0,100835.75,40.812186,0
1235.0,100829.5,41.334584,0
1236.0,100825.5,41.668932,0
1237.0,100822.25,41.940598,0
1238.0,100819.5,42.170475,0
1239.0,100819.0,42.212271,0
1240.0,100818.5,42.254068,0
1241.0,100817.5,42.337661,0
1242.0,100816.5,42.421255,0
1243.0,100815.0,42.546648,0
1244.0,100815.0,42.546648,0
1245.0,100815.5,42.50485,0
1246.0,100813.25,42.692941,0
1247.0,100807.75,43.152733,0
1248.0,100798.5,43.926065,0
1249.0,100786.25,44.950296,0
1250.0,100772.75,46.079156,0
1251.0,100759.0,47.229048,0
1252.0,100748.25,48.128143,0
1253.0,100740.5,48.776376,0
1254.0,100733.5,49.361911,0
1255.0,100728.75,49.759257,0
1256.0,100725.25,50.052048,0
1257.0,100722.25,50.303019,0
1258.0,100720.5,50.449421,0
1259.0,100719.25,50.553995,0
1260.0,100716.75,50.763147,0
1261.0,100716.5,50.784062,0
1262.0,100716.5,50.784062,0
1263.0,100716.25,50.804978,0
1264.0,100715.25,50.88864,0
1265.0,100714.75,50.930471,0
1266.0,100714.25,50.972303,0
1267.0,100713.75,51.014134,0
1268.0,100712.25,51.13963,0
1269.0,100706.75,51.599796,0
1270.0,100697.5,52.373756,0
1271.0,100686.0,53.336056,0
1272.0,100675.25,54.235679,0
1273.0,100666.5,54.967987,0
1274.0,100658.75,55.616646,0
1275.0,100653.75,56.035157,0
1276.0,100650.5,56.307199,0
1277.0,100647.25,56.579247,0
1278.0,100645.5,56.725737,0
1279.0,100644.75,56.78852,0
1280.0,100644.0,56.851302,0
1281.0,100643.25,56.914085,0
1282.0,100642.5,56.976869,0
1283.0,100642.75,56.955941,0
1284.0,100644.0,56.851302,0
1285.0,100644.25,56.830375,0
1286.0,100644.25,56.830375,0
1287.0,100644.75,56.78852,0
1288.0,100645.0,56.767592,0
1289.0,100644.75,56.78852,0
1290.0,100644.0,56.851302,0
1291.0,100641.75,57.039653,0
1292.0,100642.0,57.018725,0
1293.0,100642.25,56.997797,0
1294.0,100642.75,56.955941,0
1295.0,100644.5,56.809447,0
1296.0,100650.25,56.328125,0
1297.0,100659.0,55.595721,0
1298.0,100671.25,54.570442,0
1299.0,100685.75,53.356977,0
1300.0,100700.25,52.143653,0
1301.0,100711.75,51.181463,0
1302.0,100721.0,50.407591,0
1303.0,100728.25,49.801084,0
1304.0,100734.5,49.278261,0
1305.0,100738.5,48.943668,0
1306.0,100741.25,48.713642,0
1307.0,100743.75,48.504531,0
1308.0,100745.25,48.379067,0
1309.0,100746.75,48.253604,0
1310.0,100747.25,48.211784,0
1311.0,100748.25,48.128143,0
1312.0,100748.75,48.086323,0
1313.0,100748.25,48.128143,0
1314.0,100748.0,48.149053,0
1315.0,100747.25,48.211784,0
1316.0,100743.0,48.567264,0
1317.0,100736.25,49.131875,0
1318.0,100725.5,50.031134,0
1319.0,100712.0,51.160547,0
1320.0,100696.5,52.45743,0
1321.0,100682.75,53.608027,0
1322.0,100670.5,54.633211,0
1323.0,100664.5,55.135379,0
1324.0,100659.25,55.574796,0
1325.0,100656.0,55.846825,0
1326.0,100653.0,56.097935,0
1327.0,100650.0,56.349052,0
1328.0,100648.25,56.495539,0
1329.0,100647.25,56.579247,0
1330.0,100646.75,56.621101,0
1331.0,100644.75,56.78852,0
1332.0,100644.25,56.830375,0
1333.0,100644.25,56.830375,0
1334.0,100644.75,56.78852,0
1335.0,100645.5,56.725737,0
1336.0,100647.75,56.537393,0
1337.0,100654.5,55.97238,0
1338.0,100665.75,55.030759,0
1339.0,100677.5,54.047379,0
1340.0,100687.25,53.231454,0
1341.0,100693.5,52.708459,0
1342.0,100699.5,52.206408,0
1343.0,100704.75,51.767133,0
1344.0,100708.5,51.453377,0
1345.0,100710.75,51.265128,0
1346.0,100712.5,51.118714,0
1347.0,100713.25,51.055966,0
1348.0,100715.0,50.909556,0
1349.0,100716.5,50.784062,0
1350.0,100716.75,50.763147,0
1351.0,100717.5,50.700401,0
1352.0,100719.5,50.53308,0
1353.0,100725.25,50.052048,0
1354.0,100735.0,49.236436,0
1355.0,100747.75,48.169963,0
1356.0,100761.25,47.040875,0
1357.0,100775.75,45.828288,0
1358.0,100786.5,44.929392,0
1359.0,100794.5,44.260496,0
1360.0,100800.5,43.758853,0
1361.0,100806.0,43.299034,0
1362.0,100811.0,42.881035,0
1363.0,100814.5,42.588446,0
1364.0,100816.5,42.421255,0
1365.0,100818.75,42.233169,0
1366.0,100819.0,42.212271,0
1367.0,100820.0,42.128679,0
1368.0,100820.75,42.065985,0
1369.0,100821.0,42.045087,0
1370.0,100820.75,42.065985,0
1371.0,100820.25,42.107781,0
1372.0,100822.25,41.940598,0
1373.0,100824.75,41.731624,0
1374.0,100830.25,41.271895,0
1375.0,100839.75,40.477865,0
1376.0,100853.0,39.370504,0
1377.0,100867.5,38.15881,0
1378.0,100881.5,36.989032,0
1379.0,100891.25,36.174443,0
1380.0,100900.75,35.380802,0
1381.0,100906.5,34.90047,0
1382.0,100911.5,34.482808,0
1383.0,100915.0,34.190454,0
1384.0,100917.25,34.002517,0
1385.0,100918.5,33.898109,0
1386.0,100920.75,33.710177,0
1387.0,100921.25,33.668415,0
1388.0,100922.75,33.543129,0
1389.0,100924.75,33.376084,0
1390.0,100925.0,33.355204,0
1391.0,100925.5,33.313443,0
1392.0,100926.0,33.271682,0
1393.0,100926.5,33.229922,0
1394.0,100927.0,33.188161,0
1395.0,100928.0,33.104641,0
1396.0,100927.75,33.125521,0
1397.0,100926.75,33.209042,0
1398.0,100921.5,33.647534,0
1399.0,100913.25,34.33663,0
1400.0,100901.75,35.297264,0
1401.0,100888.5,36.404192,0
1402.0,100874.5,37.573904,0
1403.0,100863.75,38.472165,0
1404.0,100853.5,39.328719,0
1405.0,100846.25,39.934617,0
1406.0,100840.25,40.436076,0
1407.0,100835.5,40.833081,0
1408.0,100833.0,41.042038,0
1409.0,100830.5,41.250998,0
1410.0,100828.75,41.397273,0
1411.0,100826.75,41.564447,0
1412.0,100826.75,41.564447,0
1413.0,100826.5,41.585344,0
1414.0,100825.75,41.648035,0
1415.0,100825.25,41.689829,0
1416.0,100825.25,41.689829,0
1417.0,100824.75,41.731624,0
1418.0,100824.5,41.752521,0
1419.0,100819.5,42.170475,0
1420.0,100811.75,42.818337,0
1421.0,100799.75,43.821557,0
1422.0,100787.25,44.866681,0
1423.0,100773.0,46.058251,0
1424.0,100761.0,47.061783,0
1425.0,100751.0,47.898135,0
1426.0,100744.0,48.48362,0
1427.0,100737.25,49.048227,0
1428.0,100732.75,49.424649,0
1429.0,100729.5,49.696517,0
1430.0,100726.5,49.947479,0
1431.0,100724.75,50.093876,0
1432.0,100724.25,50.135704,0
1433.0,100723.25,50.219361,0
1434.0,100723.25,50.219361,0
1435.0,100723.0,50.240276,0
1436.0,100722.25,50.303019,0
1437.0,100722.5,50.282104,0
1438.0,100721.5,50.365762,0
1439.0,100715.75,50.846809,0
1440.0,100706.5,51.620713,0
1441.0,100694.75,52.603863,0
1442.0,100683.25,53.566185,0
1443.0,100675.75,54.193834,0
1444.0,100669.0,54.758751,0
1445.0,100663.75,55.198152,0
1446.0,100660.5,55.470171,0
1447.0,100657.5,55.721272,0
1448.0,100655.5,55.888676,0
1449.0,100654.5,55.97238,0
1450.0,100653.0,56.097935,0
1451.0,100650.75,56.286272,0
1452.0,100649.25,56.411832,0
1453.0,100649.75,56.369978,0
1454.0,100649.25,56.411832,0
1455.0,100648.75,56.453685,0
1456.0,100650.0,56.349052,0
1457.0,100651.5,56.223493,0
1458.0,100657.25,55.742198,0
1459.0,100666.0,55.009835,0
1460.0,100678.25,53.984614,0
1461.0,100692.0,52.833975,0
1462.0,100708.0,51.495211,0
1463.0,100725.5,50.031134,0
1464.0,100743.0,48.567264,0
1465.0,100761.25,47.040875,0
1466.0,100780.0,45.472901,0
1467.0,100799.0,43.884262,0
1468.0,100818.25,42.274966,0
1469.0,100837.5,40.665919,0
1470.0,100855.75,39.140689,0
1471.0,100872.5,37.741017,0
1472.0,100885.5,36.654834,0
1473.0,100895.5,35.819385,0
1474.0,100904.0,35.109307,0
1475.0,100908.75,34.71252,0
1476.0,100913.5,34.315747,0
1477.0,100916.75,34.04428,0
1478.0,100919.0,33.856346,0
1479.0,100920.75,33.710177,0
1480.0,100921.5,33.647534,0
1481.0,100921.0,33.689296,0
1482.0,100921.75,33.626653,0
1483.0,100922.25,33.584891,0
1484.0,100924.0,33.438726,0
1485.0,100924.0,33.438726,0
1486.0,100923.25,33.501368,0
1487.0,100917.25,34.002517,0
1488.0,100908.5,34.733403,0
1489.0,100897.75,35.631419,0
1490.0,100887.75,36.466852,0
1491.0,100880.25,37.093471,0
1492.0,100874.5,37.573904,0
1493.0,100868.5,38.07525,0
1494.0,100865.25,38.346822,0
1495.0,100863.0,38.534838,0
1496.0,100860.5,38.743748,0
1497.0,100859.25,38.848205,0
1498.0,100858.0,38.952662,0
1499.0,100856.75,39.057121,0
1500.0,100856.0,39.119797,0
1501.0,100855.25,39.182473,0
1502.0,100854.5,39.24515,0
1503.0,100853.5,39.328719,0
1504.0,100852.75,39.391396,0
1505.0,100848.75,39.725682,0
1506.0,100843.25,40.185343,0
1507.0,100837.25,40.686814,0
1508.0,100833.0,41.042038,0
1509.0,100830.5,41.250998,0
1510.0,100827.5,41.501757,0
1511.0,100824.75,41.731624,0
1512.0,100824.5,41.752521,0
1513.0,100823.5,41.83611,0
1514.0,100822.5,41.9197,0
1515.0,100821.75,41.982394,0
1516.0,100821.0,42.045087,0
1517.0,100820.25,42.107781,0
1518.0,100820.0,42.128679,0
1519.0,100819.75,42.149577,0
1520.0,100820.0,42.128679,0
1521.0,100819.5,42.170475,0
1522.0,100821.5,42.003291,0
1523.0,100825.0,41.710726,0
1524.0,100832.25,41.104725,0
1525.0,100843.75,40.143555,0
1526.0,100856.5,39.078013,0
1527.0,100870.75,37.887242,0
1528.0,100884.75,36.717495,0
1529.0,100896.0,35.777615,0
1530.0,100903.5,35.151075,0
1531.0,100908.75,34.71252,0
1532.0,100912.75,34.378395,0
1533.0,100916.25,34.086044,0
1534.0,100918.75,33.877227,0
1535.0,100920.25,33.751939,0
1536.0,100922.5,33.56401,0
1537.0,100923.75,33.459606,0
1538.0,100925.75,33.292562,0
1539.0,100925.25,33.334323,0
1540.0,100924.75,33.376084,0
1541.0,100924.25,33.417845,0
1542.0,100923.75,33.459606,0
1543.0,100924.25,33.417845,0
1544.0,100923.5,33.480487,0
1545.0,100923.25,33.501368,0
1546.0,100923.25,33.501368,0
1547.0,100924.25,33.417845,0
1548.0,100925.0,33.355204,0
1549.0,100924.5,33.396964,0
1550.0,100912.4318,34.404972,1
1551.0,100900.3636,35.413078,1
1552.0,100888.2955,36.421281,1
1553.0,100876.2273,37.429582,1
1554.0,100864.1591,38.437981,1
1555.0,100852.0909,39.446477,1
1556.0,100840.0227,40.455071,1
1557.0,100827.9545,41.463763,1
1558.0,100815.8864,42.472552,1
1559.0,100803.8182,43.481439,1
1560.0,100791.75,44.490424,0
1561.0,100780.75,45.410187,0
1562.0,100773.5,46.016439,0
1563.0,100767.75,46.497284,0
1564.0,100763.25,46.873614,0
1565.0,100761.25,47.040875,0
1566.0,100758.0,47.312682,0
1567.0,100756.0,47.47995,0
1568.0,100754.5,47.605404,0
1569.0,100753.5,47.68904,0
1570.0,100752.75,47.751768,0
1571.0,100751.75,47.835406,0
1572.0,100751.5,47.856315,0
1573.0,100751.5,47.856315,0
1574.0,100751.75,47.835406,0
1575.0,100751.75,47.835406,0
1576.0,100752.0,47.814496,0
1577.0,100752.25,47.793587,0
1578.0,100750.5,47.939954,0
1579.0,100744.75,48.420888,0
1580.0,100737.75,49.006403,0
1581.0,100732.25,49.466474,0
1582.0,100728.25,49.801084,0
1583.0,100725.75,50.01022,0
1584.0,100724.25,50.135704,0
1585.0,100723.5,50.198447,0
1586.0,100721.25,50.386677,0
1587.0,100719.75,50.512165,0
1588.0,100719.75,50.512165,0
1589.0,100719.25,50.553995,0
1590.0,100718.5682,50.611036,1
1591.0,100717.8864,50.668077,1
1592.0,100717.2045,50.725119,1
1593.0,100716.5227,50.782161,1
1594.0,100715.8409,50.839203,1
1595.0,100715.1591,50.896246,1
1596.0,100714.4773,50.953288,1
1597.0,100713.7955,51.010332,1
1598.0,100713.1136,51.067375,1
1599.0,100712.4318,51.124419,1
1600.0,100711.75,51.181463,0
1601.0,100703.75,51.850803,0
1602.0,100692.5,52.792136,0
1603.0,100682.0,53.670791,0
1604.0,100672.5,54.465827,0
1605.0,100665.25,55.072607,0
1606.0,100660.75,55.449246,0
1607.0,100657.25,55.742198,0
1608.0,100655.5,55.888676,0
1609.0,100653.75,56.035157,0
1610.0,100652.25,56.160714,0
1611.0,100650.25,56.328125,0
1612.0,100649.25,56.411832,0
1613.0,100648.0,56.516466,0
1614.0,100648.0,56.516466,0
1615.0,100647.0,56.600174,0
1616.0,100646.25,56.662956,0
1617.0,100646.5,56.642028,0
1618.0,100646.5,56.642028,0
